file_name,TP,FP,FN,precision,recall,f1_score,detail_type,field_name,incorrect_value,judgment,reason
10.10631.5048894-19.json,21,1,2,0.9545,0.913,0.9333,Missing_Field,Design2 Performance Parameters,,FN,文本在表 1 和讨论中为 Design2 提供了具体的性能参数（例如，插入损耗 -0.552 dB，均匀性 0.098 dB）。这些数据对于理解论文的核心结论至关重要，但在 JSON 中被遗漏了。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Incorrect_Field,Drain Bias Voltage,1 V,FP,原始文本中声明的漏极偏置电压为 Vds=10V（写作'1OV'）。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,Amplifier Class of Operation,,FN,文本指出放大器工作在 A 类模式，这是其设计和性能的一个关键细节，但这在提取内容中被忽略了。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,Substrate Model,,FN,文本明确指出使用了 Rogers TMM10i 基板，但提取的 JSON 只提到了 'Rogers laminate'，遗漏了具体的型号信息。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,IMD3 (Intermodulation Distortion 3rd order),,FN,表 1 提供了 IMD3 值为 -46 dBc，这是一个关键的性能指标，但在提取的 JSON 中缺失了。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,Measurement Equipment (Spectrum Analyzer),,FN,文本明确指出使用了 Agilent E4407B ESA-E Series Spectrum Analyzer 进行测量，但在提取的 JSON 中遗漏了此设备。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,Thermal Management Method,,FN,文本描述了使用银导电环氧树脂 EPOTECE 2116-5 将器件直接安装在金属体上以进行散热，这是一个重要的实现细节，但在提取内容中被忽略了。
10.1109IBCAST.2007.4379899-14.json,18,1,6,0.9474,0.75,0.8372,Missing_Field,Connector Type,,FN,文本指明了输入和输出使用了 50Ω 特性阻抗的 SMA 连接器，这是一个具体的实现细节，但在提取内容中被忽略了。
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Graphene optical transparency,,FN,文本指出单层石墨烯具有 ~97.4% 的高光学透明度，这是其作为透明电极的一个关键特性，但在提取内容中被忽略了。
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Schottky barrier comparison,,FN,文本明确指出 MoS2/石墨烯界面的肖特基势垒 (~22 meV) 与 MoS2/金属界面相当，这是一个重要的比较，但在提取内容中被遗漏了。
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Performance recovery after bending,,FN,"文本描述了在 10,000 次弯曲循环后，器件的电学性能可以通过在 200°C 下退火 2 小时来恢复，这是一个关于器件韧性的关键发现，但在提取内容中被忽略了。"
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Cause of electrical degradation,,FN,文本提出了电学性能下降源于吸附的水或氧分子，而非不可逆反应，这是一个关于器件失效机制的重要结论，但在提取内容中被遗漏了。
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Charge transport scattering mechanisms,,FN,文本解释了在不同温度范围内迁移率下降的原因（离化杂质散射和声子散射），这是对 MoS2 沟道材料物理性质的重要分析，但在提取内容中被忽略了。
10.1002smll.201300134-25.json,36,0,6,1.0,0.8571,0.9231,Missing_Field,Origin of low Schottky barrier,,FN,文本分析了低肖特基势垒的可能成因，包括良好的粘附性、栅压引起的电掺杂和界面陷阱态，这是对关键实验结果的重要解释，但在提取内容中被遗漏了。
10.110922.64574-29.json,55,3,1,0.9483,0.9821,0.9649,Incorrect_Field,Output Impedance,Less than -11 dB,FP,原文指出 S11 小于 -11 dB，这是回波损耗的度量，而不是输出阻抗本身。
10.110922.64574-29.json,55,3,1,0.9483,0.9821,0.9649,Missing_Field,Gain-Controllable Amplifier Performance Metrics,,FN,文本提供了关于增益可控放大器的关键性能数据，包括最大增益（15 dB）、增益动态范围（25 dB）、3 dB 带宽（6.1 GHz）和饱和输出功率，但这些在提取的 JSON 中缺失了。
10.110922.64574-29.json,55,3,1,0.9483,0.9821,0.9649,Incorrect_Field,Isolation Among Outputs,Better than 0.5 dB difference,FP,原文指出三个输出之间的增益差异小于 0.5 dB，而不是隔离度。隔离度是输出端口之间信号衰减的度量。
10.110922.64574-29.json,55,3,1,0.9483,0.9821,0.9649,Incorrect_Field,Output Power,5 dBm,FP,原文没有提供 AMPB（使用电阻的三路分配器主放大器）的输出功率。该值似乎是从 AMPA 错误复制的。
10.1002mop.32118-6.json,19,0,5,1.0,0.7917,0.8837,Missing_Field,Q-switching repetition rate and pump power range,,FN,文本指出Q开关频率从47.0 kHz到66.0 kHz可调，对应于泵浦功率从51.0 mW增加到88.1 mW，但提取的JSON只提到了一个单一的66.0 kHz频率。
10.1002mop.32118-6.json,19,0,5,1.0,0.7917,0.8837,Missing_Field,Maximum pulse energy and minimum pulse width,,FN,文本报告了在88.1 mW泵浦功率下获得的关键性能指标：26 nJ的最大脉冲能量和5.6 μs的最小脉冲宽度，但这些在提取的JSON中缺失了。
10.1002mop.32118-6.json,19,0,5,1.0,0.7917,0.8837,Missing_Field,Slope efficiency,,FN,文本提到激光器的斜率效率约为1.76%，这是一个关键性能指标，但在提取的JSON中被忽略了。
10.1002mop.32118-6.json,19,0,5,1.0,0.7917,0.8837,Missing_Field,Damage threshold of the SA,,FN,文本指出Sm₂O₃ PVA薄膜的损伤阈值高于200 mW，这是评估SA性能的重要参数，但在提取的JSON中缺失了。
10.1002mop.32118-6.json,19,0,5,1.0,0.7917,0.8837,Missing_Field,RF spectrum signal-to-noise ratio (SNR),,FN,文本报告了来自RF频谱分析的45 dB信噪比（SNR），作为激光器稳定性的关键指标，但此信息在提取的JSON中缺失。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (five-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究五光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (six-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究六光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (seven-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究七光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (eight-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究八光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (nine-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究九光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (ten-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究十光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (eleven-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究十一光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Incorrect_Field,system_name,Reference Perovskite Film (twelve-photon process),FP,原始文本仅讨论了双光子、三光子和四光子过程，没有提及或研究十二光子过程。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Missing_Field,Mechanism of mode overlap enhancement,,FN,文本将受激发射与激发模式之间重叠的显著增加确定为增强效应的关键原因之一，但这一核心机理在提取的JSON中被忽略了。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Missing_Field,Role of two-photon absorption selection rules,,FN,文本将钙钛矿中双光子吸收的选择定则确定为导致增强效应和不同发射动力学的关键因素，但这一重要信息在提取的JSON中缺失了。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Missing_Field,Emission wavelength,,FN,文本报告了光致发光发射峰的中心波长为530 nm，这是一个关键的实验结果，但在提取的JSON中没有被捕获。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Missing_Field,Pump wavelengths,,FN,关键的实验泵浦波长（用于双光子过程的650 nm和用于单光子过程的400 nm）在提取的JSON的性能指标中没有被明确说明。
10.1021acs.nanolett.1c02074-5.json,82,8,5,0.9111,0.9425,0.9266,Missing_Field,Time-resolved photoluminescence data,,FN,文本提供了关键的时间分辨光致发光数据（例如，在15 K下的寿命），以支持关于选择定则的结论，但这些数据在提取的JSON中缺失了。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Pore size in bundles,Ca. 150 μm,FP,原始文本中描述了纤维束内和纤维束间两种孔隙类型的存在，但并未提供纤维束内孔隙的具体尺寸数值。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Pore size in bundles,Ca. 150 μm,FP,原始文本中描述了纤维束内和纤维束间两种孔隙类型的存在，但并未提供纤维束内孔隙的具体尺寸数值。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Pore size in bundles,Ca. 150 μm,FP,原始文本中描述了纤维束内和纤维束间两种孔隙类型的存在，但并未提供纤维束内孔隙的具体尺寸数值。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Interlaminar shear strength,Double-notch compression test,FP,原始文本仅在高温（1000°C）下的层间剪切强度测试中明确提到了双切口压缩法，而室温下的测试方法并未说明。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Interlaminar shear strength,Double-notch compression test,FP,原始文本仅在高温（1000°C）下的层间剪切强度测试中明确提到了双切口压缩法，而室温下的测试方法并未说明。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Incorrect_Field,Interlaminar shear strength,Double-notch compression test,FP,原始文本仅在高温（1000°C）下的层间剪切强度测试中明确提到了双切口压缩法，而室温下的测试方法并未说明。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Missing_Field,High-temperature performance improvement percentage over baseline,,FN,文本摘要中明确指出，在1000°C下，含有SiC纳米线的复合材料的弯曲强度和断裂韧性分别比传统Cf/SiC高13.2%和16.1%，这个关键的量化对比结论在提取内容中被遗漏了。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Missing_Field,Main mechanism for property improvement,,FN,文本在结论部分总结，力学性能的改善主要归因于SiC纳米线对裂纹的偏转、桥接以及拔出和断裂。这个核心机理是理解材料性能提升的关键，但在提取内容中被忽略了。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Missing_Field,Interlaminar shear strength growth rate,,FN,文本在3.2.1节中指出，Cf/SiC-SiC nw复合材料的层间剪切强度与Cf/SiC相比，增长率不显著（12.0%）。这个对性能提升幅度进行量化的关键信息在提取内容中被遗漏了。
10.1016j.msea.2018.08.005-7.json,74,6,4,0.925,0.9487,0.9367,Missing_Field,Reason for lower high-temperature flexural strength of Cf/SiC-SiC nw,,FN,文本在3.3.3节中解释了为什么Cf/SiC-SiC nw的高温弯曲强度略低于Cf/SiC-SiC nw/PyC，即因为在“基体扩展”模式下SiC纳米线未起到承载和硬化作用。这个对实验数据差异的解释是一个重要的发现，但在提取内容中被忽略了。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Surface Complex Conductivity,"σg(ω, μc, τ, T) = e²(Ef + iτ/τ₀)(ω + iτ/τ₀)/πℏ²(ω + iτ/τ₀)²",FP,原始文本中的公式(1)是一个复杂的积分表达式，与JSON中提取的简化公式完全不同。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Intraband Conductivity,σintra = ie²Ef/(πℏ²(ω + iτ/τ₀)),FP,原始文本中的公式(2)为σintra=ie²Ef/(πℏ²(ω+iτ⁻¹))，JSON中的公式错误地包含了τ₀。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Interband Conductivity,σinter = e²/(4π²ℏ²(ω + iτ/τ₀)) ∫∞0 ε/(ε² + (ℏω + iτ/τ₀)²) dε,FP,原始文本中的公式(3)是一个包含对数函数的表达式，与JSON中提取的积分公式完全不同。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Total Complex Conductivity,σtotal = σintra = e²Ef/(πℏ²(ω + iτ/τ₀)),FP,原始文本中的公式(4)为σ(ω)=e²Ef/(πℏ²i(ω+iτ⁻¹))，JSON中的公式在分母中缺少虚数单位i。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Carrier Relaxation Time,τ = μEf/e²v²F,FP,原始文本指出τ=μEf/(e*vF²)，JSON中的公式在分母中错误地多了一个e。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Scattering Rate,Γ = 2τ,FP,原始文本指出τ⁻¹=2Γ，这意味着Γ=1/(2τ)，而不是2τ。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Plasmon-Induced Transparency (PIT),Obvious PIT transmission window at 3.142 and 4.980 THz,FP,原始文本中图2a的图注指出两个共振谷的频率分别为3.712 THz和4.714 THz，这与图1a图注中提到的3.142和4.980 THz相矛盾，JSON提取了与更详细数据不一致的值。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Incorrect_Field,Resonant Frequencies,"2.53, 3.14, 4.07, and 4.98 THz (for μ = 5 m²V/s)",FP,原始文本在图5的图注中明确指出，这些共振频率是在载流子迁移率μ=1 m²V⁻¹s⁻¹的条件下得到的，而非μ=5 m²V⁻¹s⁻¹。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Missing_Field,PIT Physical Mechanism,,FN,原始文本明确指出，PIT现象是由两个亮模式之间的破坏性干扰效应引起的，并使用亮-亮模式理论进行解释，这是理解该现象的核心物理机制，但在JSON中被遗漏。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Missing_Field,Advantages of Graphene SPPs,,FN,原始文本提到石墨烯SPPs具有低损耗和显著减慢光速的优点，这是选择该材料进行应用的根本原因，但在JSON中未被提及。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Missing_Field,FDTD Boundary Conditions,,FN,原始文本详细说明了时域有限差分(FDTD)模拟中使用的边界条件（x、y轴为周期性边界，z轴为完美匹配层吸收边界），这是确保模拟结果准确性的关键设置，但在JSON中被忽略。
10.1002pssr.202100036-15.json,41,8,3,0.8367,0.9318,0.8817,Missing_Field,Effect of Fermi Level on Quality Factor Q,,,
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Incorrect_Field,Efficiency Enhancement Ratio (ER),1.28,FP,原始文本指出，实验测得的LOP增强比率(ER)为1.28，而图6(c)显示的模拟效率ER在370nm处约为1.22。JSON错误地将实验值归因于模拟结果。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Incorrect_Field,Efficiency Enhancement Ratio (ER),1.15,FP,原始文本指出，实验测得的LOP增强比率(ER)为1.15，而图6(c)显示的模拟效率ER在430nm处约为0.91。JSON错误地将实验值归因于模拟结果。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Incorrect_Field,Efficiency Enhancement Ratio (ER),1.41,FP,原始文本指出，实验测得的LOP增强比率(ER)为1.41，而图6(c)显示的模拟效率ER在550nm处约为1.13。JSON错误地将实验值归因于模拟结果。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Missing_Field,Reason for forward voltage reduction,,FN,文本解释了正向电压的降低是由于SiO2 ICP干法蚀刻过程中的CF4等离子体增强了ITO层的电流扩展能力，这一关键解释在JSON中缺失。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Missing_Field,Reason for higher initial LOP in blue LEDs,,FN,文本解释了蓝光LED的原始LOP高于紫外和绿光LED，主要归因于其InGaN/GaN多量子阱有更高的内量子效率，这一关键解释在JSON中缺失。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Missing_Field,Mechanisms of light extraction enhancement by PhCs,,FN,文本详细阐述了光子晶体提高光提取效率的三个主要机制（光子带隙的横向传播抑制、布拉格光栅的多次衍射效应、打破全内反射的漫散射），这些核心机制解释在JSON中完全缺失。
10.1016j.mssp.2018.01.024-39.json,67,3,4,0.9571,0.9437,0.9504,Missing_Field,Conclusion on wavelength dependence of LOP enhancement,,FN,文本明确指出LOP的增强与发射波长有很强的依赖关系，并定性一致于FDTD模拟结果。虽然JSON包含了具体数值，但遗漏了这一关键结论性陈述。
10.1016j.sse.2013.10.004-26.json,0,0,0,0.0,0.0,0.0,,,,,
10.1039c0jm00611d-3.json,0,0,0,0.0,0.0,0.0,,,,,
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Incorrect_Field,Resonant Frequency Variation,Increases with increasing attached mass,FP,原文指出，对于有缺陷的纳米管，共振频率随附着质量的增加而减小（如图8-11所示），而不是增加。
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Missing_Field,Finite Element Model Beam Properties,,FN,原文在表1中提供了有限元模型梁单元的关键参数（长度、杨氏模量、泊松比、直径），这些是建立原子模型的基础，但在JSON中缺失。
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Missing_Field,Atomic Masses of Boron and Nitrogen,,FN,原文提供了硼（1.7950 x 10^-26 kg）和氮（2.3258 x 10^-26 kg）原子核的质量，这些是有限元模型中点质量的来源，但JSON中未包含。
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Missing_Field,Model Validation Method,,FN,"原文明确指出，通过比较有限元模型与连续介质力学在多种纵横比（5, 10, 15, 20）下的结果来验证模型，这一关键验证过程在JSON中未被提及。"
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Missing_Field,Resonant Frequency Shift Definition,,FN,原文定义了用于分析缺陷影响的共振频率偏移公式 (ΔF = F_无缺陷 - F_有缺陷)，这是连接模拟结果与缺陷识别算法的核心概念，但在JSON中缺失。
10.1016j.sna.2013.04.011-23.json,17,1,5,0.9444,0.7727,0.85,Missing_Field,Effect of Defect Position on Resonant Frequency,,FN,原文的一个核心发现是，当点缺陷从固定端移向自由端时，共振频率会增加，这一关键趋势在JSON的性能指标中未被捕捉。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Incorrect_Field,Thickness,Same as HNA (600 nm),FP,原文指出薄膜对应物与HNA具有相同的厚度，该厚度由纳米线直径（180 nm）定义，而不是600 nm的衬底厚度。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Incorrect_Field,Open-Circuit Voltage,Not specified (calculated from I-V curve),FP,原文明确指出AE-HNA结构的开路电压（V_oc）为0.91 V，短路电流（I_sc）为183 pA。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Incorrect_Field,Short-Circuit Current,Not specified (calculated from I-V curve),FP,原文明确指出AE-HNA结构的开路电压（V_oc）为0.91 V，短路电流（I_sc）为183 pA。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Missing_Field,Efficiency comparison with thin-film counterpart,,FN,原文指出HNA的效率（10.8%）是相同厚度薄膜对应物的两倍多，这是一个关键的性能比较，但在HNA的JSON中被遗漏了。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Missing_Field,Reason for low thin-film efficiency,,FN,原文解释了薄膜效率低的原因：光在到达有源区之前被顶部p层吸收，而该区域缺乏电场，导致载流子复合。这个关键解释被遗漏了。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Missing_Field,"Specific performance values (V_oc, I_sc) for AE-HNA",,FN,原文提供了AE-HNA结构的具体性能值：V_oc为0.91 V，I_sc为183 pA。这些关键数据点在JSON中被遗漏了。
10.3390nano10061111-17.json,63,3,5,0.9545,0.9265,0.9403,Missing_Field,Efficiency comparison for AE-HNA,,FN,原文指出AE-HNA的效率（18%）比HNA高1.7倍，比薄膜对应物高3.7倍。这个关键比较被遗漏了。
